lead_id,age,gender,current_city,current_education,parent_occupation,lead_gen_source,demo_watched_date,language,watched_percentage,jnr_sm_id_x,lead_stage,call_done_date,call_status,call_reason,reasons_for_not_interested_in_demo,reasons_for_not_interested_to_consider,reasons_for_not_interested_to_convert,snr_sm_id,jnr_sm_id_y,assigned_date,cycle
USR1269,24,MALE,Hyderabad,Looking for Job,IT Employee,social_media,2022-01-17,Not Provided,57.0,JNR1014MG,lead,2022-01-16,successful,lead_introduction,Wants offline classes,Not Provided,Not Provided,SNR504MG,JNR1014MG,2022-01-08,2
USR1269,24,MALE,Hyderabad,Looking for Job,IT Employee,social_media,2022-01-17,Not Provided,57.0,JNR1014MG,lead,2022-01-16,successful,demo_schedule,Wants offline classes,Not Provided,Not Provided,SNR504MG,JNR1014MG,2022-01-08,2
USR1269,24,MALE,Hyderabad,Looking for Job,IT Employee,social_media,2022-01-17,Not Provided,57.0,JNR1014MG,lead,2022-01-16,successful,demo_not_attended,Wants offline classes,Not Provided,Not Provided,SNR504MG,JNR1014MG,2022-01-08,2
USR1270,21,MALE,Bengaluru,Degree,IT Employee,user_referrals,2022-01-13,Telugu,78.0,JNR1014MG,lead,2022-01-08,unsuccessful,lead_introduction,Not Provided,Can't afford,Not Provided,SNR504MG,JNR1014MG,2022-01-08,2
USR1270,21,MALE,Bengaluru,Degree,IT Employee,user_referrals,2022-01-13,Telugu,78.0,JNR1014MG,lead,2022-01-08,successful,lead_introduction,Not Provided,Can't afford,Not Provided,SNR504MG,JNR1014MG,2022-01-08,2
USR1270,21,MALE,Bengaluru,Degree,IT Employee,user_referrals,2022-01-13,Telugu,78.0,JNR1014MG,lead,2022-01-08,successful,demo_schedule,Not Provided,Can't afford,Not Provided,SNR504MG,JNR1014MG,2022-01-08,2
USR1270,21,MALE,Bengaluru,Degree,IT Employee,user_referrals,2022-01-13,Telugu,78.0,JNR1014MG,lead,2022-01-14,successful,demo_not_attended,Not Provided,Can't afford,Not Provided,SNR504MG,JNR1014MG,2022-01-08,2
USR1270,21,MALE,Bengaluru,Degree,IT Employee,user_referrals,2022-01-13,Telugu,78.0,JNR1014MG,lead,2022-01-14,successful,demo_not_attended,Not Provided,Can't afford,Not Provided,SNR504MG,JNR1014MG,2022-01-08,2
USR1270,21,MALE,Bengaluru,Degree,IT Employee,user_referrals,2022-01-13,Telugu,78.0,JNR1014MG,lead,2022-01-14,successful,demo_not_attended,Not Provided,Can't afford,Not Provided,SNR504MG,JNR1014MG,2022-01-08,2
USR1270,21,MALE,Bengaluru,Degree,IT Employee,user_referrals,2022-01-13,Telugu,78.0,JNR1014MG,awareness,2022-01-14,successful,post_demo_followup,Not Provided,Can't afford,Not Provided,SNR504MG,JNR1014MG,2022-01-08,2
USR1271,22,MALE,Visakhapatnam,Looking for Job,IT Employee,website,2022-01-19,Telugu,77.0,JNR1014MG,lead,2022-01-15,successful,lead_introduction,Not Provided,Not Provided,Wants offline classes,SNR504MG,JNR1014MG,2022-01-15,3
USR1271,22,MALE,Visakhapatnam,Looking for Job,IT Employee,website,2022-01-19,Telugu,77.0,JNR1014MG,lead,2022-01-15,successful,demo_schedule,Not Provided,Not Provided,Wants offline classes,SNR504MG,JNR1014MG,2022-01-15,3
USR1271,22,MALE,Visakhapatnam,Looking for Job,IT Employee,website,2022-01-19,Telugu,77.0,JNR1014MG,lead,2022-01-20,successful,demo_not_attended,Not Provided,Not Provided,Wants offline classes,SNR504MG,JNR1014MG,2022-01-15,3
USR1271,22,MALE,Visakhapatnam,Looking for Job,IT Employee,website,2022-01-19,Telugu,77.0,JNR1014MG,lead,2022-01-20,successful,demo_not_attended,Not Provided,Not Provided,Wants offline classes,SNR504MG,JNR1014MG,2022-01-15,3
USR1271,22,MALE,Visakhapatnam,Looking for Job,IT Employee,website,2022-01-19,Telugu,77.0,JNR1014MG,lead,2022-01-20,unsuccessful,demo_not_attended,Not Provided,Not Provided,Wants offline classes,SNR504MG,JNR1014MG,2022-01-15,3
USR1271,22,MALE,Visakhapatnam,Looking for Job,IT Employee,website,2022-01-19,Telugu,77.0,JNR1014MG,lead,2022-01-20,successful,demo_not_attended,Not Provided,Not Provided,Wants offline classes,SNR504MG,JNR1014MG,2022-01-15,3
USR1271,22,MALE,Visakhapatnam,Looking for Job,IT Employee,website,2022-01-19,Telugu,77.0,JNR1014MG,awareness,2022-01-20,successful,post_demo_followup,Not Provided,Not Provided,Wants offline classes,SNR504MG,JNR1014MG,2022-01-15,3
USR1271,22,MALE,Visakhapatnam,Looking for Job,IT Employee,website,2022-01-19,Telugu,77.0,JNR1014MG,consideration,2022-01-20,successful,interested_for_conversion,Not Provided,Not Provided,Wants offline classes,SNR504MG,JNR1014MG,2022-01-15,3
USR1271,22,MALE,Visakhapatnam,Looking for Job,IT Employee,website,2022-01-19,Telugu,77.0,JNR1014MG,consideration,2022-01-20,unsuccessful,interested_for_conversion,Not Provided,Not Provided,Wants offline classes,SNR504MG,JNR1014MG,2022-01-15,3
USR1271,22,MALE,Visakhapatnam,Looking for Job,IT Employee,website,2022-01-19,Telugu,77.0,JNR1014MG,consideration,2022-01-20,successful,interested_for_conversion,Not Provided,Not Provided,Wants offline classes,SNR504MG,JNR1014MG,2022-01-15,3
USR1272,25,FEMALE,Mumbai,Intermediate Completed,IT Employee,SEO,2022-01-17,English,76.0,JNR1014MG,lead,2022-01-15,successful,lead_introduction,Not Provided,Not Provided,Not Provided,SNR504MG,JNR1014MG,2022-01-15,3
USR1272,25,FEMALE,Mumbai,Intermediate Completed,IT Employee,SEO,2022-01-17,English,76.0,JNR1014MG,lead,2022-01-17,successful,demo_schedule,Not Provided,Not Provided,Not Provided,SNR504MG,JNR1014MG,2022-01-15,3
USR1272,25,FEMALE,Mumbai,Intermediate Completed,IT Employee,SEO,2022-01-17,English,76.0,JNR1014MG,lead,2022-01-17,successful,demo_not_attended,Not Provided,Not Provided,Not Provided,SNR504MG,JNR1014MG,2022-01-15,3
USR1272,25,FEMALE,Mumbai,Intermediate Completed,IT Employee,SEO,2022-01-17,English,76.0,JNR1014MG,lead,2022-01-17,successful,demo_not_attended,Not Provided,Not Provided,Not Provided,SNR504MG,JNR1014MG,2022-01-15,3
USR1272,25,FEMALE,Mumbai,Intermediate Completed,IT Employee,SEO,2022-01-17,English,76.0,JNR1014MG,awareness,2022-01-17,successful,post_demo_followup,Not Provided,Not Provided,Not Provided,SNR504MG,JNR1014MG,2022-01-15,3
USR1272,25,FEMALE,Mumbai,Intermediate Completed,IT Employee,SEO,2022-01-17,English,76.0,JNR1014MG,consideration,2022-01-17,successful,interested_for_conversion,Not Provided,Not Provided,Not Provided,SNR504MG,JNR1014MG,2022-01-15,3
USR1272,25,FEMALE,Mumbai,Intermediate Completed,IT Employee,SEO,2022-01-17,English,76.0,JNR1014MG,consideration,2022-01-17,successful,followup_for_conversion,Not Provided,Not Provided,Not Provided,SNR504MG,JNR1014MG,2022-01-15,3
USR1272,25,FEMALE,Mumbai,Intermediate Completed,IT Employee,SEO,2022-01-17,English,76.0,JNR1014MG,consideration,2022-01-17,successful,followup_for_conversion,Not Provided,Not Provided,Not Provided,SNR504MG,JNR1014MG,2022-01-15,3
USR1272,25,FEMALE,Mumbai,Intermediate Completed,IT Employee,SEO,2022-01-17,English,76.0,JNR1014MG,conversion,2022-01-18,successful,successful_conversion,Not Provided,Not Provided,Not Provided,SNR504MG,JNR1014MG,2022-01-15,3
USR1273,18,MALE,Chennai,B.Tech,IT Employee,email_marketing,2022-01-19,English,91.0,JNR1014MG,lead,2022-01-17,unsuccessful,lead_introduction,Not Provided,Not Provided,Not Provided,SNR504MG,JNR1014MG,2022-01-15,3
USR1273,18,MALE,Chennai,B.Tech,IT Employee,email_marketing,2022-01-19,English,91.0,JNR1014MG,lead,2022-01-18,successful,lead_introduction,Not Provided,Not Provided,Not Provided,SNR504MG,JNR1014MG,2022-01-15,3
USR1273,18,MALE,Chennai,B.Tech,IT Employee,email_marketing,2022-01-19,English,91.0,JNR1014MG,lead,2022-01-19,unsuccessful,demo_schedule,Not Provided,Not Provided,Not Provided,SNR504MG,JNR1014MG,2022-01-15,3
USR1273,18,MALE,Chennai,B.Tech,IT Employee,email_marketing,2022-01-19,English,91.0,JNR1014MG,lead,2022-01-19,successful,demo_schedule,Not Provided,Not Provided,Not Provided,SNR504MG,JNR1014MG,2022-01-15,3
USR1273,18,MALE,Chennai,B.Tech,IT Employee,email_marketing,2022-01-19,English,91.0,JNR1014MG,lead,2022-01-19,successful,demo_not_attended,Not Provided,Not Provided,Not Provided,SNR504MG,JNR1014MG,2022-01-15,3
USR1273,18,MALE,Chennai,B.Tech,IT Employee,email_marketing,2022-01-19,English,91.0,JNR1014MG,lead,2022-01-19,successful,demo_not_attended,Not Provided,Not Provided,Not Provided,SNR504MG,JNR1014MG,2022-01-15,3
USR1273,18,MALE,Chennai,B.Tech,IT Employee,email_marketing,2022-01-19,English,91.0,JNR1014MG,awareness,2022-01-19,successful,post_demo_followup,Not Provided,Not Provided,Not Provided,SNR504MG,JNR1014MG,2022-01-15,3
USR1273,18,MALE,Chennai,B.Tech,IT Employee,email_marketing,2022-01-19,English,91.0,JNR1014MG,consideration,2022-01-19,successful,interested_for_conversion,Not Provided,Not Provided,Not Provided,SNR504MG,JNR1014MG,2022-01-15,3
USR1273,18,MALE,Chennai,B.Tech,IT Employee,email_marketing,2022-01-19,English,91.0,JNR1014MG,consideration,2022-01-19,successful,followup_for_conversion,Not Provided,Not Provided,Not Provided,SNR504MG,JNR1014MG,2022-01-15,3
USR1273,18,MALE,Chennai,B.Tech,IT Employee,email_marketing,2022-01-19,English,91.0,JNR1014MG,consideration,2022-01-19,successful,followup_for_conversion,Not Provided,Not Provided,Not Provided,SNR504MG,JNR1014MG,2022-01-15,3
USR1273,18,MALE,Chennai,B.Tech,IT Employee,email_marketing,2022-01-19,English,91.0,JNR1014MG,conversion,2022-01-20,successful,successful_conversion,Not Provided,Not Provided,Not Provided,SNR504MG,JNR1014MG,2022-01-15,3
USR1274,25,MALE,Kochi,Intermediate Completed,IT Employee,social_media,2022-01-17,Not Provided,57.0,JNR1014MG,lead,2022-01-17,successful,lead_introduction,Wants offline classes,Not Provided,Not Provided,SNR504MG,JNR1014MG,2022-01-15,3
USR1274,25,MALE,Kochi,Intermediate Completed,IT Employee,social_media,2022-01-17,Not Provided,57.0,JNR1014MG,lead,2022-01-19,successful,demo_schedule,Wants offline classes,Not Provided,Not Provided,SNR504MG,JNR1014MG,2022-01-15,3
USR1274,25,MALE,Kochi,Intermediate Completed,IT Employee,social_media,2022-01-17,Not Provided,57.0,JNR1014MG,lead,2022-01-19,successful,demo_not_attended,Wants offline classes,Not Provided,Not Provided,SNR504MG,JNR1014MG,2022-01-15,3
USR1275,18,MALE,Bengaluru,B.Tech,IT Employee,user_referrals,2022-01-18,English,75.0,JNR1014MG,lead,2022-01-15,unsuccessful,lead_introduction,Not Provided,Student not interested in domain,Not Provided,SNR504MG,JNR1014MG,2022-01-15,3
USR1275,18,MALE,Bengaluru,B.Tech,IT Employee,user_referrals,2022-01-18,English,75.0,JNR1014MG,lead,2022-01-16,successful,lead_introduction,Not Provided,Student not interested in domain,Not Provided,SNR504MG,JNR1014MG,2022-01-15,3
USR1275,18,MALE,Bengaluru,B.Tech,IT Employee,user_referrals,2022-01-18,English,75.0,JNR1014MG,lead,2022-01-18,successful,demo_schedule,Not Provided,Student not interested in domain,Not Provided,SNR504MG,JNR1014MG,2022-01-15,3
USR1275,18,MALE,Bengaluru,B.Tech,IT Employee,user_referrals,2022-01-18,English,75.0,JNR1014MG,lead,2022-01-18,successful,demo_not_attended,Not Provided,Student not interested in domain,Not Provided,SNR504MG,JNR1014MG,2022-01-15,3
USR1275,18,MALE,Bengaluru,B.Tech,IT Employee,user_referrals,2022-01-18,English,75.0,JNR1014MG,lead,2022-01-18,successful,demo_not_attended,Not Provided,Student not interested in domain,Not Provided,SNR504MG,JNR1014MG,2022-01-15,3
USR1275,18,MALE,Bengaluru,B.Tech,IT Employee,user_referrals,2022-01-18,English,75.0,JNR1014MG,lead,2022-01-18,successful,demo_not_attended,Not Provided,Student not interested in domain,Not Provided,SNR504MG,JNR1014MG,2022-01-15,3
USR1275,18,MALE,Bengaluru,B.Tech,IT Employee,user_referrals,2022-01-18,English,75.0,JNR1014MG,awareness,2022-01-18,successful,post_demo_followup,Not Provided,Student not interested in domain,Not Provided,SNR504MG,JNR1014MG,2022-01-15,3
USR1277,18,MALE,Mumbai,B.Tech,Business,SEO,2022-02-21,Telugu,74.0,JNR1014MG,lead,2022-02-19,successful,lead_introduction,Not Provided,Not Provided,Wants offline classes,SNR504MG,JNR1014MG,2022-02-19,4
USR1277,18,MALE,Mumbai,B.Tech,Business,SEO,2022-02-21,Telugu,74.0,JNR1014MG,lead,2022-02-20,successful,demo_schedule,Not Provided,Not Provided,Wants offline classes,SNR504MG,JNR1014MG,2022-02-19,4
USR1277,18,MALE,Mumbai,B.Tech,Business,SEO,2022-02-21,Telugu,74.0,JNR1014MG,lead,2022-02-23,successful,demo_not_attended,Not Provided,Not Provided,Wants offline classes,SNR504MG,JNR1014MG,2022-02-19,4
USR1277,18,MALE,Mumbai,B.Tech,Business,SEO,2022-02-21,Telugu,74.0,JNR1014MG,lead,2022-02-23,successful,demo_not_attended,Not Provided,Not Provided,Wants offline classes,SNR504MG,JNR1014MG,2022-02-19,4
USR1277,18,MALE,Mumbai,B.Tech,Business,SEO,2022-02-21,Telugu,74.0,JNR1014MG,lead,2022-02-23,unsuccessful,demo_not_attended,Not Provided,Not Provided,Wants offline classes,SNR504MG,JNR1014MG,2022-02-19,4
USR1277,18,MALE,Mumbai,B.Tech,Business,SEO,2022-02-21,Telugu,74.0,JNR1014MG,lead,2022-02-23,successful,demo_not_attended,Not Provided,Not Provided,Wants offline classes,SNR504MG,JNR1014MG,2022-02-19,4
USR1277,18,MALE,Mumbai,B.Tech,Business,SEO,2022-02-21,Telugu,74.0,JNR1014MG,awareness,2022-02-23,successful,post_demo_followup,Not Provided,Not Provided,Wants offline classes,SNR504MG,JNR1014MG,2022-02-19,4
USR1277,18,MALE,Mumbai,B.Tech,Business,SEO,2022-02-21,Telugu,74.0,JNR1014MG,consideration,2022-02-23,successful,interested_for_conversion,Not Provided,Not Provided,Wants offline classes,SNR504MG,JNR1014MG,2022-02-19,4
USR1277,18,MALE,Mumbai,B.Tech,Business,SEO,2022-02-21,Telugu,74.0,JNR1014MG,consideration,2022-02-23,successful,followup_for_conversion,Not Provided,Not Provided,Wants offline classes,SNR504MG,JNR1014MG,2022-02-19,4
USR1277,18,MALE,Mumbai,B.Tech,Business,SEO,2022-02-21,Telugu,74.0,JNR1014MG,consideration,2022-02-23,successful,followup_for_conversion,Not Provided,Not Provided,Wants offline classes,SNR504MG,JNR1014MG,2022-02-19,4
USR1278,24,FEMALE,Chennai,Looking for Job,Lawyer,email_marketing,2022-02-21,English,73.0,JNR1014MG,lead,2022-02-19,unsuccessful,lead_introduction,Not Provided,Wants offline classes,Not Provided,SNR504MG,JNR1014MG,2022-02-19,4
USR1278,24,FEMALE,Chennai,Looking for Job,Lawyer,email_marketing,2022-02-21,English,73.0,JNR1014MG,lead,2022-02-19,successful,lead_introduction,Not Provided,Wants offline classes,Not Provided,SNR504MG,JNR1014MG,2022-02-19,4
USR1278,24,FEMALE,Chennai,Looking for Job,Lawyer,email_marketing,2022-02-21,English,73.0,JNR1014MG,lead,2022-02-20,successful,demo_schedule,Not Provided,Wants offline classes,Not Provided,SNR504MG,JNR1014MG,2022-02-19,4
USR1278,24,FEMALE,Chennai,Looking for Job,Lawyer,email_marketing,2022-02-21,English,73.0,JNR1014MG,lead,2022-02-22,successful,demo_not_attended,Not Provided,Wants offline classes,Not Provided,SNR504MG,JNR1014MG,2022-02-19,4
USR1278,24,FEMALE,Chennai,Looking for Job,Lawyer,email_marketing,2022-02-21,English,73.0,JNR1014MG,lead,2022-02-22,successful,demo_not_attended,Not Provided,Wants offline classes,Not Provided,SNR504MG,JNR1014MG,2022-02-19,4
USR1278,24,FEMALE,Chennai,Looking for Job,Lawyer,email_marketing,2022-02-21,English,73.0,JNR1014MG,lead,2022-02-22,successful,demo_not_attended,Not Provided,Wants offline classes,Not Provided,SNR504MG,JNR1014MG,2022-02-19,4
USR1278,24,FEMALE,Chennai,Looking for Job,Lawyer,email_marketing,2022-02-21,English,73.0,JNR1014MG,awareness,2022-02-22,successful,post_demo_followup,Not Provided,Wants offline classes,Not Provided,SNR504MG,JNR1014MG,2022-02-19,4
USR1279,21,FEMALE,Kochi,Degree,IT Employee,social_media,2022-01-17,Not Provided,57.0,JNR1014MG,lead,2022-02-19,successful,lead_introduction,Can't afford,Not Provided,Not Provided,SNR504MG,JNR1014MG,2022-02-19,4
USR1279,21,FEMALE,Kochi,Degree,IT Employee,social_media,2022-01-17,Not Provided,57.0,JNR1014MG,lead,2022-02-21,successful,demo_schedule,Can't afford,Not Provided,Not Provided,SNR504MG,JNR1014MG,2022-02-19,4
USR1279,21,FEMALE,Kochi,Degree,IT Employee,social_media,2022-01-17,Not Provided,57.0,JNR1014MG,lead,2022-02-21,successful,demo_not_attended,Can't afford,Not Provided,Not Provided,SNR504MG,JNR1014MG,2022-02-19,4
USR1279,21,FEMALE,Kochi,Degree,IT Employee,social_media,2022-01-17,Not Provided,57.0,JNR1014MG,lead,2022-02-21,successful,demo_not_attended,Can't afford,Not Provided,Not Provided,SNR504MG,JNR1014MG,2022-02-19,4
USR1280,22,FEMALE,Visakhapatnam,Looking for Job,Government Employee,user_referrals,2022-01-17,Not Provided,57.0,JNR1014MG,lead,2022-02-19,unsuccessful,lead_introduction,Wants offline classes,Not Provided,Not Provided,SNR504MG,JNR1014MG,2022-02-19,4
USR1280,22,FEMALE,Visakhapatnam,Looking for Job,Government Employee,user_referrals,2022-01-17,Not Provided,57.0,JNR1014MG,lead,2022-02-20,successful,lead_introduction,Wants offline classes,Not Provided,Not Provided,SNR504MG,JNR1014MG,2022-02-19,4
USR1280,22,FEMALE,Visakhapatnam,Looking for Job,Government Employee,user_referrals,2022-01-17,Not Provided,57.0,JNR1014MG,lead,2022-02-22,successful,demo_schedule,Wants offline classes,Not Provided,Not Provided,SNR504MG,JNR1014MG,2022-02-19,4
USR1280,22,FEMALE,Visakhapatnam,Looking for Job,Government Employee,user_referrals,2022-01-17,Not Provided,57.0,JNR1014MG,lead,2022-02-22,successful,demo_not_attended,Wants offline classes,Not Provided,Not Provided,SNR504MG,JNR1014MG,2022-02-19,4
USR1281,25,MALE,Visakhapatnam,Intermediate Completed,Doctor,website,2022-01-17,Not Provided,57.0,JNR1015MG,lead,2022-01-03,successful,lead_introduction,Wants offline classes,Not Provided,Not Provided,SNR504MG,JNR1015MG,2022-01-01,1
USR1281,25,MALE,Visakhapatnam,Intermediate Completed,Doctor,website,2022-01-17,Not Provided,57.0,JNR1015MG,lead,2022-01-04,successful,demo_schedule,Wants offline classes,Not Provided,Not Provided,SNR504MG,JNR1015MG,2022-01-01,1
USR1281,25,MALE,Visakhapatnam,Intermediate Completed,Doctor,website,2022-01-17,Not Provided,57.0,JNR1015MG,lead,2022-01-04,successful,demo_not_attended,Wants offline classes,Not Provided,Not Provided,SNR504MG,JNR1015MG,2022-01-01,1
USR1281,25,MALE,Visakhapatnam,Intermediate Completed,Doctor,website,2022-01-17,Not Provided,57.0,JNR1015MG,lead,2022-01-04,successful,demo_not_attended,Wants offline classes,Not Provided,Not Provided,SNR504MG,JNR1015MG,2022-01-01,1
USR1281,25,MALE,Visakhapatnam,Intermediate Completed,Doctor,website,2022-01-17,Not Provided,57.0,JNR1015MG,lead,2022-01-04,unsuccessful,demo_not_attended,Wants offline classes,Not Provided,Not Provided,SNR504MG,JNR1015MG,2022-01-01,1
USR1281,25,MALE,Visakhapatnam,Intermediate Completed,Doctor,website,2022-01-17,Not Provided,57.0,JNR1015MG,lead,2022-01-04,successful,demo_not_attended,Wants offline classes,Not Provided,Not Provided,SNR504MG,JNR1015MG,2022-01-01,1
USR1282,18,MALE,Visakhapatnam,B.Tech,Professor/Faculty,SEO,2022-01-05,Telugu,72.0,JNR1015MG,lead,2022-01-04,successful,lead_introduction,Not Provided,Not Provided,Wants offline classes,SNR504MG,JNR1015MG,2022-01-01,1
USR1282,18,MALE,Visakhapatnam,B.Tech,Professor/Faculty,SEO,2022-01-05,Telugu,72.0,JNR1015MG,lead,2022-01-05,successful,demo_schedule,Not Provided,Not Provided,Wants offline classes,SNR504MG,JNR1015MG,2022-01-01,1
USR1282,18,MALE,Visakhapatnam,B.Tech,Professor/Faculty,SEO,2022-01-05,Telugu,72.0,JNR1015MG,lead,2022-01-05,successful,demo_not_attended,Not Provided,Not Provided,Wants offline classes,SNR504MG,JNR1015MG,2022-01-01,1
USR1282,18,MALE,Visakhapatnam,B.Tech,Professor/Faculty,SEO,2022-01-05,Telugu,72.0,JNR1015MG,lead,2022-01-05,successful,demo_not_attended,Not Provided,Not Provided,Wants offline classes,SNR504MG,JNR1015MG,2022-01-01,1
USR1282,18,MALE,Visakhapatnam,B.Tech,Professor/Faculty,SEO,2022-01-05,Telugu,72.0,JNR1015MG,lead,2022-01-05,unsuccessful,demo_not_attended,Not Provided,Not Provided,Wants offline classes,SNR504MG,JNR1015MG,2022-01-01,1
USR1282,18,MALE,Visakhapatnam,B.Tech,Professor/Faculty,SEO,2022-01-05,Telugu,72.0,JNR1015MG,lead,2022-01-05,successful,demo_not_attended,Not Provided,Not Provided,Wants offline classes,SNR504MG,JNR1015MG,2022-01-01,1
USR1282,18,MALE,Visakhapatnam,B.Tech,Professor/Faculty,SEO,2022-01-05,Telugu,72.0,JNR1015MG,awareness,2022-01-05,successful,post_demo_followup,Not Provided,Not Provided,Wants offline classes,SNR504MG,JNR1015MG,2022-01-01,1
USR1282,18,MALE,Visakhapatnam,B.Tech,Professor/Faculty,SEO,2022-01-05,Telugu,72.0,JNR1015MG,consideration,2022-01-05,successful,interested_for_conversion,Not Provided,Not Provided,Wants offline classes,SNR504MG,JNR1015MG,2022-01-01,1
USR1282,18,MALE,Visakhapatnam,B.Tech,Professor/Faculty,SEO,2022-01-05,Telugu,72.0,JNR1015MG,consideration,2022-01-05,successful,followup_for_conversion,Not Provided,Not Provided,Wants offline classes,SNR504MG,JNR1015MG,2022-01-01,1
USR1282,18,MALE,Visakhapatnam,B.Tech,Professor/Faculty,SEO,2022-01-05,Telugu,72.0,JNR1015MG,consideration,2022-01-05,successful,followup_for_conversion,Not Provided,Not Provided,Wants offline classes,SNR504MG,JNR1015MG,2022-01-01,1
USR1283,16,MALE,Visakhapatnam,Intermediate,Business,email_marketing,2022-01-09,English,78.0,JNR1015MG,lead,2022-01-05,unsuccessful,lead_introduction,Not Provided,No time for student,Not Provided,SNR504MG,JNR1015MG,2022-01-01,1
USR1283,16,MALE,Visakhapatnam,Intermediate,Business,email_marketing,2022-01-09,English,78.0,JNR1015MG,lead,2022-01-06,successful,lead_introduction,Not Provided,No time for student,Not Provided,SNR504MG,JNR1015MG,2022-01-01,1
USR1283,16,MALE,Visakhapatnam,Intermediate,Business,email_marketing,2022-01-09,English,78.0,JNR1015MG,lead,2022-01-08,successful,demo_schedule,Not Provided,No time for student,Not Provided,SNR504MG,JNR1015MG,2022-01-01,1
USR1283,16,MALE,Visakhapatnam,Intermediate,Business,email_marketing,2022-01-09,English,78.0,JNR1015MG,lead,2022-01-09,successful,demo_not_attended,Not Provided,No time for student,Not Provided,SNR504MG,JNR1015MG,2022-01-01,1
USR1283,16,MALE,Visakhapatnam,Intermediate,Business,email_marketing,2022-01-09,English,78.0,JNR1015MG,lead,2022-01-09,successful,demo_not_attended,Not Provided,No time for student,Not Provided,SNR504MG,JNR1015MG,2022-01-01,1
USR1283,16,MALE,Visakhapatnam,Intermediate,Business,email_marketing,2022-01-09,English,78.0,JNR1015MG,lead,2022-01-09,successful,demo_not_attended,Not Provided,No time for student,Not Provided,SNR504MG,JNR1015MG,2022-01-01,1
USR1283,16,MALE,Visakhapatnam,Intermediate,Business,email_marketing,2022-01-09,English,78.0,JNR1015MG,awareness,2022-01-09,successful,post_demo_followup,Not Provided,No time for student,Not Provided,SNR504MG,JNR1015MG,2022-01-01,1
USR1284,20,MALE,Visakhapatnam,B.Tech,Lawyer,SEO,2022-01-17,Not Provided,57.0,JNR1015MG,lead,2022-01-07,successful,lead_introduction,Student not interested in domain,Not Provided,Not Provided,SNR504MG,JNR1015MG,2022-01-01,1
USR1284,20,MALE,Visakhapatnam,B.Tech,Lawyer,SEO,2022-01-17,Not Provided,57.0,JNR1015MG,lead,2022-01-07,successful,demo_schedule,Student not interested in domain,Not Provided,Not Provided,SNR504MG,JNR1015MG,2022-01-01,1
USR1284,20,MALE,Visakhapatnam,B.Tech,Lawyer,SEO,2022-01-17,Not Provided,57.0,JNR1015MG,lead,2022-01-07,successful,demo_not_attended,Student not interested in domain,Not Provided,Not Provided,SNR504MG,JNR1015MG,2022-01-01,1
USR1284,20,MALE,Visakhapatnam,B.Tech,Lawyer,SEO,2022-01-17,Not Provided,57.0,JNR1015MG,lead,2022-01-07,successful,demo_not_attended,Student not interested in domain,Not Provided,Not Provided,SNR504MG,JNR1015MG,2022-01-01,1
USR1285,20,MALE,Visakhapatnam,B.Tech,IT Employee,email_marketing,2022-01-17,Not Provided,57.0,JNR1015MG,lead,2022-01-01,unsuccessful,lead_introduction,No time for student,Not Provided,Not Provided,SNR504MG,JNR1015MG,2022-01-01,1
USR1285,20,MALE,Visakhapatnam,B.Tech,IT Employee,email_marketing,2022-01-17,Not Provided,57.0,JNR1015MG,lead,2022-01-02,successful,lead_introduction,No time for student,Not Provided,Not Provided,SNR504MG,JNR1015MG,2022-01-01,1
USR1285,20,MALE,Visakhapatnam,B.Tech,IT Employee,email_marketing,2022-01-17,Not Provided,57.0,JNR1015MG,lead,2022-01-04,successful,demo_schedule,No time for student,Not Provided,Not Provided,SNR504MG,JNR1015MG,2022-01-01,1
USR1285,20,MALE,Visakhapatnam,B.Tech,IT Employee,email_marketing,2022-01-17,Not Provided,57.0,JNR1015MG,lead,2022-01-04,successful,demo_not_attended,No time for student,Not Provided,Not Provided,SNR504MG,JNR1015MG,2022-01-01,1
USR1286,21,MALE,Visakhapatnam,Degree,Private Employee,social_media,2022-01-17,Not Provided,57.0,JNR1015MG,lead,2022-01-08,successful,lead_introduction,Wants offline classes,Not Provided,Not Provided,SNR504MG,JNR1015MG,2022-01-08,2
USR1286,21,MALE,Visakhapatnam,Degree,Private Employee,social_media,2022-01-17,Not Provided,57.0,JNR1015MG,lead,2022-01-09,successful,demo_schedule,Wants offline classes,Not Provided,Not Provided,SNR504MG,JNR1015MG,2022-01-08,2
USR1286,21,MALE,Visakhapatnam,Degree,Private Employee,social_media,2022-01-17,Not Provided,57.0,JNR1015MG,lead,2022-01-09,successful,demo_not_attended,Wants offline classes,Not Provided,Not Provided,SNR504MG,JNR1015MG,2022-01-08,2
USR1286,21,MALE,Visakhapatnam,Degree,Private Employee,social_media,2022-01-17,Not Provided,57.0,JNR1015MG,lead,2022-01-09,successful,demo_not_attended,Wants offline classes,Not Provided,Not Provided,SNR504MG,JNR1015MG,2022-01-08,2
USR1286,21,MALE,Visakhapatnam,Degree,Private Employee,social_media,2022-01-17,Not Provided,57.0,JNR1015MG,lead,2022-01-09,unsuccessful,demo_not_attended,Wants offline classes,Not Provided,Not Provided,SNR504MG,JNR1015MG,2022-01-08,2
USR1286,21,MALE,Visakhapatnam,Degree,Private Employee,social_media,2022-01-17,Not Provided,57.0,JNR1015MG,lead,2022-01-09,successful,demo_not_attended,Wants offline classes,Not Provided,Not Provided,SNR504MG,JNR1015MG,2022-01-08,2
